,sentence,word_labels,label
105,"giao hàng đúng đẹp , nhưng size nhỏ hơn thực_tế , mang về không mặc được","O,O,O,B-DES,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O",0
106,"mình đặt mua quần_jean nam 5s ( qb 5s 4 xah ) màu xanh 4 , dáng ôm trẻ_trung . màu xanh nhạt , giao thì lại màu quần xanh đậm , mình yêu_cầu được đổi hàng ,","O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,B-DES,I-DES,B-DES,O,B-DES,I-DES,I-DES,O,O,O,O,B-DES,I-DES,B-DES,I-DES,O,O,O,O,O,O,O",0
107,"tôi thường mặc size xl mua áo của các bạn về mặc cứ bó sát người như áo trẻ_con . thất_vọng thật_sự mà áo thì quá kém , giặt thì phải đỏ cả chậu nức chắc là chào vĩnh_biệt shop","O,O,O,B-DES,I-DES,O,B-DES,O,O,O,O,O,O,B-DES,I-DES,O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O",-1
108,đặt màu vàng mà sao giao màu đen zậy shop ơi . đổi lại giùm mình,"O,B-DES,I-DES,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O",0
109,"mình thấy mọi người đánh_giá cũng khá tốt nhưng hàng mình nhận chán lắm . cả 2 áo mình đặt giao hàng đóng_gói cẩn_thận , giao nhanh nhưng là giao áo mút móp và gãy nát ! chán !","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O",-1
110,"cả 3 sản_phẩm mình nhận được đều không có chữ in phía trước , mong tiki gửi lại đúng hàng cho mình","O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O",-1
111,quá tệ . đặt xxl giao không biết có nổi mình không . chất thì siêu xấu,"O,O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES",-1
112,hàng đểu không giống như hình bảo là quần mùa hè nhưng lại là quần mùa đông là người mua rồi tôi khuyên mọi người không nên mua,"O,O,B-DES,I-DES,I-DES,I-DES,O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
113,"sản_phẩm chưa biết nhưng cách đóng_gói vậy là không ưng rồi , tiki đợt này quá tiết_kiệm toàn gói túi nilon","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES",-1
114,"màu không đúng , trắng_ngà chứ không phải trắng như hình , chất_liệu vải là xô chứ không phải đủi , không đúng hiệu như quảng_cáo","B-DES,O,O,O,B-DES,O,O,O,B-DES,O,O,O,B-DES,B-DES,O,B-DES,O,O,O,B-DES,O,O,O,O,O,O",-1
115,"xấu vô_cùng , hoàn_toàn không giống hình . bạn hãy so_sánh phần eo của hình_mẫu và váy thật . tôi muốn trả lại sản_phẩm này","B-DES,O,O,O,B-DES,I-DES,I-DES,O,O,O,O,B-DES,I-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O",-1
116,không đúng mẫu chọn 1 đằng gửi 1 nẻo tôi muốn trả lại hàng,"B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O",-1
117,"áo xấu không_thể tưởng_tượng nổi , chất_liệu xấu , dáng không như hình","B-DES,B-DES,O,O,O,O,B-DES,B-DES,O,O,O,O,O",-1
118,không giống như mẫu đã mua . quần không co_giãn . không giống như mẫu đã chọn . không quy tính như đã nói .,"O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
119,"xấu quá xấu , hãy đổi giúp tôi với . 2 năm trước tôi mua 1 áo_khoác trên tiki mặc rất vừa_ý mặc liên_tục tới giờ phai màu nên muốn mua thêm , mua trúng cái này xấu quá . đổi dùm tôi mẫu khác trên tiki với .","B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O",-1
120,sao trong ảnh là áo đỏ viền trắng mà khi nhận được lại là viền đen vậy shop : ( (,"O,O,O,O,B-DES,B-DES,B-DES,I-DES,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O",0
121,bán hàng giả_dối không chất_lượng treo đầu dê bán thịt chó . không bao_giờ là khách_hàng của shop này lần nữa,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
122,"mình trả tiền trước đặt 3 cái chỉ giao 2 , khiếu_nại vẫn không được gửi lại","O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
123,chất_liệu vải rất tệ ống_quần thì rộng như cái mùng,"B-DES,B-DES,O,O,B-DES,O,B-DES,O,O,O",-1
124,"không nâng , không ôm sát được , rất lỏng_lẻo , nói_chung mặc from xấu","O,O,O,B-DES,B-DES,I-DES,O,O,O,B-DES,O,O,O,B-DES,B-DES",-1
125,"đặt 4 quần short kaki nam , nhưng gửi có 3 quần , ( thiếu 1 cái quần màu nâu ) hàng thì không được kiểm_tra mà phải trả tiền trước rồi mới kiểm_tra kiểm_tra xong thấy thiếu 1 cái quần màu nâu so với đơn hàng đã đặt","O,O,B-DES,O,B-DES,O,O,O,O,O,O,B-DES,O,O,O,O,O,B-DES,B-DES,I-DES,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,I-DES,O,O,O,O,O,O",-1
126,quần ngắn quá tưởng cả 1 bộ nguyễn_văn khanh tôi vừa nhận hàng nhưng không được áo_quần thì chật quá,"B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O",0
127,"nhìn đường_nét may không đẹp , size nhỏ hơn cỡ thông_thường","O,O,O,B-DES,I-DES,O,B-DES,B-DES,O,B-DES,O",0
128,"tồi_tệ , quần nam mà cạp quá trễ , không_thể mặc được , mặc vào rất phản_cảm vì đũng quần quá nông . thất_vọng .","O,O,B-DES,I-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,O,O",-1
129,"omình mua ở shop duong truc , vải đẹp tuy_nhiên tin shop gửi là combo 5 quần sịp tuy_nhiên chỉ giao 4 cái mà thôi , shop làm_ăn gian_dối . rất không hài_lòng về cách bán hàng như_vậy","O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
130,tôi không hài_lòng về cách làm_việc của các bạn tôi đặt quần size xl mà_lại gửi size mình không_thể_nào mặc vừa mong được đổi hàng,"O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,I-DES,O,O,B-DES,O,O,O,O,O,O,O,O",-1
131,rất thất_vọng . mình đặt mua bộ dài tay nhưng khi giao lại là bộ ngắn tay,"O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,B-DES,I-DES",-1
132,sản_phẩm gửi có vệt ố vàng bên tay_áo . gumac liên_hệ đổi giúp mình nhé,"O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O",0
133,mình có đặt bên shop combo 10 quần mà khi giao thì chỉ nhận được 8 quần . do lúc nhận hàng mình cũng tin_tưởng shop nên không kiểm_tra lúc đó mà đến chiều khi rảnh mới mở_hàng ra coi kiểm_tra và thấy thiếu . mong shop những đơn hàng sau sẽ kiểm_tra số_lượng trước khi đóng_gói giao cho khách . cảm_ơn shop,"O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
134,"giao hàng siêu siêu siêu siêu lâu_lâu lâu_lâu , đơn hàng báo vận_chuyển từ ngày 169 mà đến tận ngày 511 mới nhận được","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
135,"tiki không nên nói là coton , phải nói đúng chất_liệu là nylon","O,O,O,O,O,B-DES,O,O,O,O,B-DES,O,B-DES",-1
136,không giống như hình_ảnh shop đưa thất_vọng về sản_phẩm,"O,O,O,O,O,O,O,O,O",-1
137,giao hàng không đúng mẫu . chất_lượng quá tệ . rất thất_vọng về shop,"O,O,B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,O",-1
138,áo_dài ruộng hơn với size rất nhiều áo còn bị rách thấy rõ_ràng chứ không phải chỗ khó thấy không biết đóng_gói kiểu gì mà không nhìn thấy hay_là thấy rồi vẫn cứ để đấy không hài_lòng hỏi thì shop không phản_hồi,"B-DES,O,O,O,B-DES,O,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
139,bạn ơi tôi đặt áo vải chứ không đặt áo_mưa tôi không chấp_nhận,"O,O,O,O,B-DES,B-DES,O,O,O,B-DES,O,O,O",-1
140,đưa cái gì nhỏ_xíu em bảo 65kg đưa mặt không được 40kg . shop làm_ăn chết rồi,"O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
141,rất không hài_lòng . giao toàn còn con_nít không á sao mà mặc . nếu shop có tâm hãy liên_hệ khách_hàng để đổi lại . ai có mua sau thì đừng nên mua .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
142,"mình 63kg , chọn size xl ( 60-65 ) mà mặc không vừa . yêu_cầu đổi thì không có phản_hồi . bán hàng vớ_vẩn","O,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O",-1
143,chất_liệu vải khô ráp tệ quá 3xlàmà chặc như nêm . làm vải lau nhà còn sợ hư thềm .,"B-DES,B-DES,B-DES,I-DES,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O",-1
144,hàng đặt 1 kiểu giao hàng 1 kiểu shop làm mất uy_tín,"O,O,O,O,O,O,O,O,O,O,O,O",-1
145,giao 2 nhận 1 thái_độ người bán với khách_hàng dở tệ có file ghi_âm,"O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
146,"vì khi nhận hàng , tôi không có thời_gian kiểm_tra ! khi đem về nhà mở ra thì thấy ống_quần đã bị rách , nhưng vì không có thời_gian để đổi nên tôi đã đem đi vá lại !","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
147,"mình mua áo trong hình sao lại gửi áo thun , giờ muốn trả lại thì sao","O,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O",0
148,mình mua 5 cái mà giao có 3 cái . lại sai mẫu . quá bực_mình,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
149,"hàng giao thì đúng mẩu , nhưng giao hàng nói_chuyện cà chớn , không thiện_cảm .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
150,tôi cho 1 sao vì : cái áo này là đơn hàng nhận sớm nhất để đống gói gửi cho tôi nhưng lại vẫn chuyển cuối_cùng đã vậy còn phí chuyển lại là 44k nên tôi cho 1 sao,"O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O,B-PRI,O,O,O,O,O",-1
151,"nhận được hàng còn tưởng hoa mắt , không có cái chi_tiết nào đúng với mẫu trừ cái màu đỏ . không viền còn được , đây lại viền như cái giẻ bùi_nhùi này . chán không buồn mặc thử luôn .","O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
152,tiki gửi sai mẫu áo cho mình . rất mong tiki sẽ đổi lại đúng mẫu áo cho mình . cảm_ơn tiki nhiều .,"O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O",0
153,áo quá xấu các bạn không nên mua cổ áo thì to quá phí tiên bán hàng không có tâm gì cả,"B-DES,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,B-PRI,I-PRI,O,O,O,O,O,O,O",-1
154,vai này không phải là loại vải chống nhăn thất_vọng quá,"B-DES,O,O,O,O,O,B-DES,B-DES,I-DES,O,O",-1
155,"mua 2 áo 1 cái vải đẹp mịn , 1 cái vải xấu cứng . mất_lòng tin","O,O,B-DES,O,O,B-DES,B-DES,B-DES,O,O,O,B-DES,B-DES,B-DES,O,O,O",-1
156,đặt size l mà shop giao xl . không_thể tin được . làm_ăn mất uy_tín quá .,"O,B-DES,I-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O",-1
157,"hàng quá lớn , không vừa size , tiki lại không cho đổi hàng , xử_lý không vừa_lòng","O,O,B-DES,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O",-1
158,"đặt màu đen ship màu xanh là quê rồi nhé . thích cái là hình_ảnh sản_phẩm đẹp_mắt , ship về thấy gớm","O,B-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O",-1
159,"shop này bán hàng gian_dối lắm mọi người cẩn_thận nha , hàng kém chất_lượng nữa","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
160,"chất_liệu vải và màu khá tốt , nhưng mình đặt size 3xl mà nhận được cái áo chắc cỡ sie l thôi . ngoài_ra , tem ở cổ áo còn bị cắt đi_nữa ( để khách không biết size gì chăng ? )","B-DES,B-DES,O,B-DES,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O",0
161,"quần mới mặc 1 lần đã đổ long , nhìn rất xấu . tiki bán đồ vậy chắc không dám mua nữa","B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O",-1
162,"quần không có nhãn_mác , đã vậy size 30 còn nhỏ_xíu , nữ 50kg mặc không vừa thì sao nam mặc vừa . giao quần đã qua sử_dụng , cắt khuy luôn rồi . đề_nghị tiki xem_xét trả hàng hoặc đổi hàng cho mình nhé !","B-DES,O,O,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
163,sản_phẩm có chất_liệu ren thường mau bị hư và co_dãn kém . giặt ra màu trong nước,"O,O,B-DES,B-DES,O,O,O,O,O,B-DES,O,O,O,B-DES,I-DES,O,O",-1
164,"quần lỗi may quá nhiều kiểu như bị hơ lửa ở các đường chỉ , mặc cộm và ngứa , túi quá ngắn nhét điện_thoại lòi ra ngoài , không_thể tin được","B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O",-1
165,"hàng được giao không giống với hình_ảnh quảng_cáo , đặc_biệt là áo đã qua sử_dụng . yêu_cầu shop đổi trả hàng hoặc hoàn tiền lại .","O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O",-1
166,"vải xấu không co_dãn , chỉ may xúc lung_tung , mua về không mặc được , tốn tiền","B-DES,B-DES,O,B-DES,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI",-1
167,không phải không tốt nhưng shop làm_ăn kiểu này thì mất uy tín . tôi mua 2 cái quần_bò túi xéo mà_lại giao túi ngang . bởi vậy tôi thất_vọng quá,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,I-DES,O,O,B-DES,I-DES,O,O,O,O,O,O",-1
168,"sản_phẩm xấu , không chất_lượng . thái_độ nhân_viên không tốt . mong shop lần sau có trả lời khách_hàng nào đó thì trả lời có dấu đúng chính_tả . please","O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
169,shop làm_ăn không ổn mua quần nam gửi quần nữ . gửi không đúng sản_phẩm . đề_nghị tiki không cho shop gửi sản_phẩm lên để bán nữa .,"O,O,O,O,O,B-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
170,ảnh 1 kiểu mà hàng 1 kiểu chắc từ h không dám đặt_hàng tiki nữa,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
171,"mình mua hàng tiki nhiều lần rồi nhưng lần này quá thất_vọng . đặt màu hồng và màu trắng mà giao cho mình hai cái kiểu_dáng sai hoàn_toàn với cái mình đặt . kiểu_dáng sai , vải xấu , đường may xấu , trên tiki là shop ở thành_phố hồ_chí_minh mà hai áo của mình nguồn_gốc là ở kho hà_nội . dịch không giao được thì_thôi , đằng này_khác nào lừa_đảo","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,B-DES,O,O,B-DES,B-DES,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
172,"màu săc chả giống hình , 2 cái cùng size mà size thực lại khác","B-DES,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O",-1
173,chẳng hiểu sao shop lại gửi quần_đùi trong khi đặt quần dài ?,"O,O,O,O,O,O,B-DES,O,O,O,B-DES,I-DES,O",-1
174,"bình_thường , sản_phẩm không như mẫu , chất_liệu nóng","O,O,O,O,O,O,O,B-DES,O",0
175,"sản_phẩm khác hoàn_toàn trong hình , tôi ước mình có_thể đánh_giá 0 sao","O,O,O,O,O,O,O,O,O,O,O,O,O",-1
176,"quần ổn , không có vấn_đề , tuy_nhiên combo 5 cái giao hàng chỉ có 4 cái , đã gửi yêu_cầu hỗ_trợ nhưng tiki không hề phản_hồi , mình mua hàng của tiki đã rất lâu và rất nhiều lần , dịch_vụ ngày_càng đi xuống . thất_vọng !","B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
177,"thật ngại quá , shop đã gói nhầm hàng cho mình rồi , có_thể đổi lại dùm mình được không","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
178,có phải quần đâu ? lừa nhau à . trong hình khác nhận hàng lại khác . thật kém xa mà .,"O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
179,"quần size xl mà ngắn trên đầu_gối không như hình_mẫu , tôi muốn đổi sang quần dài "" quần ống suông rộng culottes gân tăm mềm mát - thương_hiệu oem thì làm như_thế_nào","B-DES,B-DES,I-DES,O,B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,B-DES,I-DES,B-DES,O,B-DES,I-DES,B-DES,I-DES,O,O,O,O,O,O",0
180,"áo và quần không đồng_bộ , áo thì bình_thường , quần thì quá nhỏ , bó sát luôn .","B-DES,O,B-DES,O,O,O,B-DES,O,O,O,B-DES,O,O,B-DES,O,B-DES,I-DES,O,O",0
181,"giao hàng thiếu , nhắn_tin shop không thèm trả_lời , thái_độ phục_vụ kém . mọi người nên bỏ_qua shop này .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
182,"sản_phẩm khác hoàn_toàn ảnh bán . size rất bé , mình 48kg có_lẽ còn chật","O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,B-DES",-1
183,"thất_vọng thật , áo mỏng xù lông , mua áo mới mà như áo mặc rồi ý .","O,O,O,B-DES,B-DES,B-DES,I-DES,O,O,B-DES,O,O,O,B-DES,O,O,O,O",-1
184,"shop lừa_đảo . đặt quần màu đen , shop lên đơn cũng màu đen nhưng nhận được vảy khác màu và chất_liệu không giống .","O,O,O,O,B-DES,B-DES,I-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,O,B-DES,O,O,O",-1
185,tôi không hài_lòng vải chất_liệu vỡ quá đổi lại được không làm mất_lòng tin với tiki quá,"O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",-1
186,đặt cái này giao cái khác . trong khi cái nhạn được có giá 89k . vẫn tính 250k . thà không có hay hết hàng thì không giao . làm_ăn kiểu này chỉ mong shop này bán ế vì cái làm_ăn thất_đức,"O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,B-PRI,O,O,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
187,đợi 1 tuần mới có ! áo bị hư khuy kéo lấy cái khuy khác màu thay vào không chắc_chắn,"O,O,O,O,O,O,B-DES,O,O,B-DES,I-DES,O,O,B-DES,O,B-DES,O,O,O,O",-1
188,sản_phẩm không ưng_ý đổi được không chứ quần như dì ai mà mặc được,"O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O",-1
189,"đặt size 34 giáo size 36 , thông_tin sản_phẩm xuất sứ đức , giao hàng china , cảm_giác bị lừa","O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
190,"chất_lượng vải quá kém , nilon sờ rát tay , mặc vào không dễ_chịu chút nào , không giống áo triumph mua trong siêu_thị co . op_mart , cảm_giác như hàng giả vậy . các bạn đừng nên mua . mà_lại không được đổi trả nữa , rất thất_vọng với món hàng này . tiki mà không cho đăng nhận_xét này thì tôi tẩy_chay luôn .","O,B-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
191,"áo quá mỏng , quá nhỏ mà giá_như vậy là quá cao . tưởng tiki bán hàng chất_lượng không ngờ cũng bị hố .","B-DES,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
192,"sản_phẩm bị lỗi , shop không kiểm_tra hàng trước khi gửi .","O,O,O,O,O,O,O,O,O,O,O,O",-1
193,"lừa_đảo , đặt_hàng thái mà ra hàng việt_nam , đặt size người_lớn mà giao size em bé , thật không hiểu nổi","O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-DES,O,O,O,O,O,O,O",-1
194,hình_ảnh mang tính_chất minh_hoạ . không giống kiểu_dáng và chất_liệu,"O,O,O,O,O,O,O,B-DES,O,B-DES",-1
195,không_thể tin được là đồ ở gumac lại có 1 lỗi sơ_đẳng như thế_này chứ . đáy của miếng đáp túi lại may liền với thân như_vậy thì làm_sao có_thể cắt ra được nữa,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,I-DES,I-DES,O,B-DES,I-DES,O,B-DES,O,O,O,O,O,O,O,O",-1
196,"sản_phẩm không đúng hình , chất_lượng kém . mới thử mặc lần đầu mà đã hỏng dây kéo rồi . shop làm_ăn chán quá . giá quần 115k cùng với ship nữa có_thể mua được 2 cái ở ngoài giống cái hiện_tại …","O,B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,B-PRI,B-DES,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
197,"tiền_nào_của_nấy , nên sẽ không bao_giờ mua sản_phẩm như thế_này n","B-PRI,O,O,O,O,O,O,O,O,O,O",-1
198,"chất_liệu vải nay mặc nóng , với_lại free size ma nhỏ quá không vừa fan nguc","B-DES,B-DES,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,B-DES,I-DES,O,O",-1
199,"vải đẹp , nhưng may kém , mua về phải vứt đi làm giẻ lau vì chật . kích_cỡ cho trẻ_em , mà là size xxl như hướng_dẫn cho người 1m7 80kg rồi đấy .","B-DES,B-DES,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O",-1
200,quần trong hình có bó ống_quần thực_tế là quần ống thuông,"B-DES,O,O,B-DES,I-DES,B-DES,O,O,B-DES,B-DES,I-DES",0
201,"mua 2 cái size xxl , , , 1 cái mặc vừ , cái không mặc vừa là sao ?","O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
202,"làm_ăn như con cặc . đặt 2 cái thì gửi 1 cái , hàng thì không được kiểm , * * * biết đằng nào mà lần","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
203,"sản_phẩm không giống hình , hình không đường may , hàng về lại là đồ may .","O,B-DES,I-DES,I-DES,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,I-DES,O",-1
204,"bạn đã giao hàng sai với hàng tôi đặt , trên hình là 4 sịp đùi màu xanh bạn giao 4 cái 4 màu tam_giác . chán !","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,B-DES,O,O,O",0
205,mua 2 quần khác nhau lại giao 2 quần y_chang nhau lại . còn trùng màu,"O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,B-DES",-1
